,admin_id,gid,admin_name,ctry_id,ctry_name,prod.barley.sum,prod.cabbage.sum,prod.carrot.sum,prod.chickpea.sum,prod.cotton.sum,prod.cowpea.sum,prod.groundnut.sum,prod.maize.sum,prod.millet.sum,prod.oats.sum,prod.onion.sum,prod.pigeonpea.sum,prod.rapeseed.sum,prod.rice.sum,prod.rye.sum,prod.sorghum.sum,prod.soybean.sum,prod.sugarbeet.sum,prod.sunflower.sum,prod.sweetpotato.sum,prod.tobacco.sum,prod.tomato.sum,prod.wheat.sum,prod.whitepotato.sum,prod.yam.sum,prod.rank.1,prod.rank.2,prod.rank.3,prod.rank.4,prod.rank.5,prod.sums,prod.barley.prop,prod.cabbage.prop,prod.carrot.prop,prod.chickpea.prop,prod.cotton.prop,prod.cowpea.prop,prod.groundnut.prop,prod.maize.prop,prod.millet.prop,prod.oats.prop,prod.onion.prop,prod.pigeonpea.prop,prod.rapeseed.prop,prod.rice.prop,prod.rye.prop,prod.sorghum.prop,prod.soybean.prop,prod.sugarbeet.prop,prod.sunflower.prop,prod.sweetpotato.prop,prod.tobacco.prop,prod.tomato.prop,prod.wheat.prop,prod.whitepotato.prop,prod.yam.prop,prod.sumprops
375,2635,36475,Singida,234,TANZANIA,55.65138644,0,0,301.3708366,1807.150315,532.1135235,868.9132919,26625.35817,21071.92613,0,647.3528368,537.3078808,0,4637.145408,0,24742.52678,23.57860251,0,334.9158966,9108.463775,377.6104738,1634.872601,165.1448555,2866.757771,121.9437473,maize,sorghum,millet,sweetpotato,rice,96460.10428,0.000576937,0,0,0.003124306,0.018734692,0.00551641,0.009008007,0.276024563,0.218452243,0,0.006711094,0.00557026,0,0.048073195,0,0.256505287,0.000244439,0,0.003472066,0.094427264,0.00391468,0.016948692,0.001712053,0.029719621,0.001264188,1
376,2636,36056,Tabora,234,TANZANIA,300.1235025,0,0,1625.268959,9999.372557,2521.088108,4762.818986,89177.33015,3018.970859,0,3491.12233,2897.658638,0,23508.68892,0,37018.76229,143.9148664,0,1774.581719,52742.68375,2040.739332,8816.737838,2.641063482,12428.99211,623.6297815,maize,sweetpotato,sorghum,rice,whitepotato,256895.1258,0.001168272,0,0,0.006326585,0.038923948,0.009813686,0.018539935,0.347135158,0.011751764,0,0.013589679,0.011279539,0,0.091510841,0,0.14410068,0.000560209,0,0.006907806,0.205308231,0.007943862,0.034320378,1.03E-05,0.04838158,0.002427566,1
377,2637,35860,Tanga,234,TANZANIA,122.6960255,0,0,664.4399367,4097.301182,1173.164205,1939.86242,85531.14622,242.8049236,0,1427.235217,1184.616323,0,12998.88793,0,1825.66506,51.95214797,0,724.6782651,19912.95633,834.2918989,3604.445099,481.3855071,6320.413573,268.8524762,maize,sweetpotato,rice,whitepotato,cotton,143406.7947,0.00085558,0,0,0.004633253,0.028571179,0.008180674,0.013526991,0.596423247,0.00169312,0,0.009952354,0.008260531,0,0.090643459,0,0.012730673,0.000362271,0,0.005053305,0.138856435,0.005817659,0.025134409,0.003356783,0.04407332,0.001874754,1
378,2887,33412,Abim,249,UGANDA,0,0,0,33.3195668,528.4427217,727.3130783,592.7527445,3560.844977,2332.413218,0,1389.739779,1034.007416,0,25.42677068,0,2728.854259,1079.133055,0,31.57388379,5979.920529,229.1152858,133.4640215,115.9332446,3266.771607,0,sweetpotato,maize,whitepotato,sorghum,millet,23789.02616,0,0,0,0.001400628,0.022213718,0.03057347,0.024917066,0.149684353,0.098045763,0,0.058419364,0.043465731,0,0.001068845,0,0.114710633,0.045362641,0,0.001327246,0.25137307,0.009631133,0.005610319,0.004873392,0.137322629,0,1
379,2888,33298,Adjumani,249,UGANDA,0,0,0,35.55142058,563.8395464,1021.093337,2711.388025,6266.387274,6770.701277,0,1482.829079,919.3905249,0,309.2215562,0,6939.618484,2.336307637,0,33.6888051,15541.36423,244.4621767,142.4038789,123.698835,90.51887262,0,sweetpotato,sorghum,millet,maize,groundnut,43198.49363,0,0,0,0.000822978,0.013052296,0.023637244,0.0627658,0.145060319,0.156734662,0,0.034325944,0.02128293,0,0.007158156,0,0.160644918,5.41E-05,0,0.000779861,0.359766347,0.005659044,0.003296501,0.002863499,0.002095417,0,1
380,2889,33613,Amolatar,249,UGANDA,0,0,0,11.79312462,187.0369711,257.4251239,474.8141327,5022.47683,2997.69318,0,491.8843656,365.9764919,0,39.88708246,0,2942.698071,1569.456034,0,11.17525756,5452.060989,81.09304309,47.23824298,41.03340143,5906.256462,0,whitepotato,sweetpotato,maize,millet,sorghum,25899.9988,0,0,0,0.000455333,0.007221505,0.009939194,0.018332593,0.193918033,0.115741055,0,0.018991675,0.014130367,0,0.001540042,0,0.113617691,0.060596761,0,0.000431477,0.210504295,0.003131006,0.00182387,0.001584301,0.228040801,0,1
381,2890,33575,Amuria,249,UGANDA,0,0,0,71.51559544,1134.225304,1561.071563,2304.735942,11467.14508,12335.42748,0,2982.873857,2219.346234,0,66.42892823,0,1918.334793,4885.20417,0,67.7687389,33808.02389,491.7625768,286.4610699,248.8338122,6272.004549,0,sweetpotato,millet,maize,whitepotato,soybean,82121.16359,0,0,0,0.000870855,0.013811608,0.01900937,0.028065067,0.139636905,0.150210091,0,0.03632284,0.027025265,0,0.000808914,0,0.02335981,0.059487761,0,0.000825229,0.411684667,0.005988256,0.003488273,0.003030081,0.076375008,0,1
382,2891,33473,Amuru,249,UGANDA,0,0,0,87.63092585,1654.514793,2279.579749,8852.426373,34586.53156,27578.68459,0,3655.034919,2260.833284,0,1822.666602,0,28267.86542,186.1556301,0,83.03975338,90808.61714,602.5763945,351.0122313,281.375484,1819.86475,0,sweetpotato,maize,sorghum,millet,groundnut,205178.4096,0,0,0,0.000427096,0.008063786,0.011110232,0.043145019,0.168568085,0.13441319,0,0.017813935,0.011018865,0,0.008883326,0,0.137772125,0.000907287,0,0.00040472,0.442583688,0.002936841,0.001710766,0.00137137,0.00886967,0,1
383,2892,33379,Apac,249,UGANDA,0,0,0,38.3425253,862.5006211,836.9562879,5135.425293,36096.53889,28942.46418,0,1599.244429,871.6168659,0,43.22306915,0,14909.66244,898.1693294,0,36.33367871,79601.38824,263.6546546,153.583859,133.4102978,3785.089953,0,sweetpotato,maize,millet,sorghum,groundnut,174207.6046,0,0,0,0.000220097,0.004950993,0.004804361,0.029478766,0.207204151,0.166137777,0,0.009180107,0.005003323,0,0.000248112,0,0.0855856,0.005155741,0,0.000208565,0.456934061,0.001513451,0.000881614,0.000765812,0.021727467,0,1
384,2893,33212,Arua,249,UGANDA,0,0,0,55.86697721,886.040843,1604.588368,4901.148461,27345.01559,14066.72573,0,2330.179115,1444.768386,0,111.2820327,0,15663.18898,108.2345514,0,52.93998562,36626.94381,384.1579992,223.7793548,179.0458693,1749.817345,0,sweetpotato,maize,sorghum,millet,groundnut,107733.7234,0,0,0,0.000518565,0.008224359,0.014894021,0.045493169,0.253820389,0.130569382,0,0.02162906,0.013410549,0,0.001032936,0,0.145387985,0.001004649,0,0.000491397,0.339976589,0.00356581,0.002077152,0.00166193,0.016242058,0,1
385,2894,33731,Budaka,249,UGANDA,0,0,0,12.76321936,295.7469692,475.6515548,1189.630615,5656.2547,4261.158905,0,532.3464546,198.0407352,0,5405.223389,0,2022.60614,1479.962723,0,12.09452713,20133.92981,87.76370239,51.12403059,44.40878344,0,0,sweetpotato,maize,rice,millet,sorghum,41858.70626,0,0,0,0.000304912,0.007065363,0.011363265,0.028420148,0.135127318,0.101798629,0,0.0127177,0.004731172,0,0.129130207,0,0.048319844,0.035356151,0,0.000288937,0.480997422,0.002096665,0.001221348,0.001060921,0,0,1
386,2895,33713,Bududa,249,UGANDA,0,0,0,0.118160613,2.541027308,0.308523715,35.34082413,313.7032471,153.8496246,0,4.92841053,1.833441615,0,3.571868896,0,46.81010056,9.603898048,0,0.111969925,912.0048218,0.812507808,0.473301232,0.411132127,88.82314301,0,sweetpotato,maize,millet,whitepotato,sorghum,1575.246003,0,0,0,7.50E-05,0.001613099,0.000195857,0.022435114,0.19914556,0.097667047,0,0.003128661,0.001163908,0,0.002267499,0,0.029716057,0.006096761,0,7.11E-05,0.578960251,0.000515797,0.000300462,0.000260996,0.056386839,0,1
387,2896,34113,Bugiri,249,UGANDA,0,0,0,41.69052401,895.0634346,1722.507429,2363.00119,30761.3414,19087.44841,0,1738.887561,646.891819,0,2666.694952,0,4800.259096,5605.641758,0,39.50626799,56575.93384,286.6764874,166.9945191,145.4593717,2271.505516,0,sweetpotato,maize,millet,soybean,sorghum,129815.5036,0,0,0,0.000321152,0.006894889,0.013268888,0.018202766,0.236962,0.147035199,0,0.013395068,0.004983163,0,0.020542192,0,0.036977549,0.043181605,0,0.000304326,0.435818005,0.002208338,0.001286399,0.001120508,0.017497953,0,1
388,2897,33660,Bukedea,249,UGANDA,0,0,0,17.01478703,365.9005952,44.42652139,2553.332304,8690.924301,10414.47706,0,709.6768775,264.0102723,0,1558.079961,0,5705.345306,1268.002323,0,16.12334621,32877.33023,116.9987538,68.15400386,59.20183349,2461.749794,0,sweetpotato,millet,maize,sorghum,groundnut,67190.74827,0,0,0,0.000253231,0.005445699,0.0006612,0.038001248,0.129347038,0.154998677,0,0.010562122,0.003929265,0,0.023188906,0,0.084912662,0.01887168,0,0.000239964,0.489313352,0.001741293,0.001014336,0.000881101,0.036638226,0,1
389,2898,33672,Bukwa,249,UGANDA,2.027741194,21.51690865,1.813043952,2.455275081,47.16293263,5.96055083,75.78238082,6851.882462,1123.13331,0.131453574,91.70251203,36.25610584,0,24.40931505,0,20.45057529,0,0,2.403423309,2991.388245,15.42368349,18.09734987,17.26979555,1003.061256,0.234617606,maize,sweetpotato,millet,whitepotato,onion,12352.56294,0.000164156,0.001741898,0.000146775,0.000198766,0.003818069,0.000482536,0.006134952,0.554693184,0.0909231,1.06E-05,0.007423764,0.002935108,0,0.001976053,0,0.001655573,0,0,0.000194569,0.242167416,0.001248622,0.001465068,0.001398074,0.081202683,1.90E-05,1
390,2899,33593,Bulisa,249,UGANDA,0,0,0,3.681622371,59.61618781,39.42131871,118.9702022,2042.024445,921.9684525,0,153.5583267,105.5578344,0,3.277915046,0,133.6568794,21.31429476,0,3.488734119,4650.140167,25.3159349,14.74701399,11.14558864,119.8733258,0,sweetpotato,maize,millet,onion,sorghum,8427.758243,0,0,0,0.000436845,0.00707379,0.004677557,0.014116471,0.242297463,0.109396642,0,0.018220542,0.012525019,0,0.000388943,0,0.015859126,0.002529059,0,0.000413958,0.551764779,0.003003875,0.001749815,0.001322486,0.014223631,0,1
391,2900,33989,Bundibugyo,249,UGANDA,0,0,0,20.02346235,373.4317245,113.3596721,1391.440269,4920.505892,199.6971556,0,835.1669641,662.8148127,0,3753.535604,0,543.7475257,432.5262502,0,18.97439037,7206.137571,137.6873043,80.20548019,60.61819053,3329.910135,0,sweetpotato,maize,rice,whitepotato,groundnut,24079.7824,0,0,0,0.000831547,0.015508102,0.00470767,0.057784586,0.204341792,0.008293146,0,0.034683327,0.027525781,0,0.155879133,0,0.022581081,0.017962216,0,0.00078798,0.299260909,0.005717963,0.003330822,0.002517389,0.138286554,0,1
392,2901,34295,Bushenyi,249,UGANDA,0,0,0,43.98947801,934.1625998,284.8500394,1139.912925,14223.67344,7828.565125,0,1834.775548,766.5396564,0,0,0,5011.257928,663.4392174,0,41.68477531,25727.44853,302.4847813,176.2031496,112.1441614,1580.89366,0,sweetpotato,maize,millet,sorghum,onion,60672.02502,0,0,0,0.000725037,0.015396925,0.004694916,0.018788114,0.234435449,0.129030886,0,0.030240882,0.012634153,0,0,0,0.082595857,0.010934845,0,0.000687051,0.424041369,0.004985573,0.002904191,0.001848367,0.026056385,0,1
393,2902,34086,Busia,249,UGANDA,0,0,0,18.49576509,445.2087607,1014.025345,2025.760826,17536.34677,11166.46021,0,771.4476166,286.9898977,0,8108.591988,0,7316.047737,3242.598942,0,17.5267325,23628.76874,127.1823962,74.08617234,64.35480034,45.18067551,0,sweetpotato,maize,millet,rice,sorghum,75889.07337,0,0,0,0.000243721,0.005866573,0.013361941,0.026693709,0.231078678,0.14714187,0,0.010165464,0.003781702,0,0.106847951,0,0.096404494,0.04272814,0,0.000230952,0.3113593,0.001675899,0.000976243,0.000848011,0.000595352,0,1
394,2903,33823,Butaleja,249,UGANDA,0,0,0,15.52524507,363.4998856,798.1757507,1493.101768,13895.01062,8800.735229,0,647.5489311,240.897768,0,5337.415489,0,5041.015579,2561.539948,0,14.71184397,20145.8186,106.756218,62.18753052,54.01906824,242.0817261,0,sweetpotato,maize,millet,rice,sorghum,59820.0412,0,0,0,0.000259533,0.006076557,0.013342949,0.024959892,0.232280191,0.14712018,0,0.01082495,0.004027041,0,0.089224537,0,0.084269677,0.042820765,0,0.000245935,0.336773733,0.001784623,0.001039577,0.000903026,0.004046833,0,1
395,2905,33578,Dokolo,249,UGANDA,0,0,0,15.22725701,241.5017328,332.3867779,613.0790024,6485.011658,3870.61499,0,635.1200409,472.5480499,0,51.5021174,0,3799.605438,2026.478333,0,14.42946804,7039.689789,104.7071643,60.9939189,52.9822402,7626.145752,0,whitepotato,sweetpotato,maize,millet,sorghum,33442.02373,0,0,0,0.000455333,0.007221505,0.009939194,0.018332593,0.193918039,0.115741051,0,0.018991675,0.014130366,0,0.001540042,0,0.113617689,0.060596761,0,0.000431477,0.2105043,0.003131006,0.00182387,0.001584301,0.228040797,0,1
396,2906,33413,Gulu,249,UGANDA,0,0,0,25.51656052,613.7401274,556.9858967,2475.196436,9549.156527,7798.48867,0,1064.280918,532.349685,0,509.249886,0,7950.58688,33.27310078,0,24.17969353,25671.44554,175.4594932,102.2084958,88.7831974,3.573242342,0,sweetpotato,maize,sorghum,millet,groundnut,57174.47435,0,0,0,0.000446293,0.010734513,0.009741863,0.043291984,0.167017828,0.136398083,0,0.018614617,0.009310968,0,0.008906945,0,0.139058329,0.000581957,0,0.000422911,0.449001864,0.003068843,0.00178766,0.001552847,6.25E-05,0,1
397,2907,33690,Hoima,249,UGANDA,0,0,0,37.42830108,678.3151757,437.8182993,2152.660314,26041.55579,13854.25269,0,1561.112703,1210.049809,0,241.6596065,0,4412.150494,764.0329628,0,35.46735227,85411.54913,257.3681659,149.9218647,113.308868,1410.156367,0,sweetpotato,maize,millet,sorghum,groundnut,138768.8079,0,0,0,0.000269717,0.004888095,0.00315502,0.015512566,0.187661451,0.099836937,0,0.011249738,0.008719898,0,0.001741455,0,0.031794973,0.005505798,0,0.000255586,0.615495301,0.001854654,0.001080371,0.00081653,0.010161912,0,1
398,2908,34288,Ibanda,249,UGANDA,0,0,0,23.02093977,488.873745,149.0700951,612.3480883,3567.679558,2330.288338,0,960.1900139,345.298027,0,0,0,2612.320919,98.38468766,0,21.81482306,8742.794907,158.2988529,92.21210098,69.69262815,1071.684782,0,sweetpotato,maize,sorghum,millet,whitepotato,21343.9725,0,0,0,0.001078569,0.022904534,0.006984178,0.028689509,0.167151619,0.109177818,0,0.044986472,0.016177777,0,0,0,0.122391505,0.004609483,0,0.00102206,0.409614232,0.00741656,0.004320288,0.003265214,0.050210184,0,1
399,2909,33966,Iganga,249,UGANDA,0,0,0,27.26878583,579.2013155,1093.635945,1431.074419,19285.07809,12305.76125,0,1137.365169,423.1166334,0,841.869025,0,2429.315891,3705.888887,0,25.84011526,37538.77866,187.5083006,109.2271607,94.87994525,1651.313757,0,sweetpotato,maize,millet,soybean,sorghum,82867.12336,0,0,0,0.000329066,0.006989519,0.013197465,0.017269508,0.23272291,0.148499921,0,0.013725168,0.005105965,0,0.010159265,0,0.029315799,0.044720858,0,0.000311826,0.452999659,0.002262759,0.0013181,0.001144965,0.019927248,0,1
400,2910,34562,Isingiro,249,UGANDA,0,0,0,52.29886292,1110.621077,338.6567402,1466.550138,8544.455442,5580.950715,0,2181.355201,784.4464493,0,495.2617192,0,6256.407858,235.6275419,0,49.55881311,20938.65769,359.6225864,209.4870105,81.00471067,2566.643903,0,sweetpotato,maize,sorghum,millet,whitepotato,51251.60646,0,0,0,0.001020434,0.021669976,0.006607729,0.028614716,0.166715856,0.108893186,0,0.042561694,0.015305792,0,0.00966334,0,0.122072424,0.004597466,0,0.000966971,0.408546368,0.007016806,0.004087423,0.00158053,0.050079287,0,1
401,2911,33985,Jinja,249,UGANDA,0,0,0,13.75737447,293.855463,478.0431995,238.2185402,0,3287.513672,0,573.8120689,208.3495874,0,463.4126129,0,803.243969,819.3857994,0,13.0365957,73692.32031,94.59980822,55.10619164,47.86787844,5103.535919,0,sweetpotato,whitepotato,millet,soybean,sorghum,86186.05899,0,0,0,0.000159624,0.003409548,0.005546642,0.002764003,0,0.038144379,0,0.006657829,0.00241744,0,0.005376886,0,0.009319883,0.009507173,0,0.000151261,0.855037592,0.001097623,0.000639386,0.000555402,0.05921533,0,1
402,2912,33216,Kaabong,249,UGANDA,0,0,0,111.2128745,1763.849346,2427.599991,3984.035253,111663.0338,7489.433598,0,4638.624353,3451.233957,0,650.9452357,0,10773.89637,2.152730547,0,105.3861941,12867.12854,764.7329074,445.4714898,386.9578866,39524.99487,0,maize,whitepotato,sweetpotato,sorghum,millet,201050.6894,0,0,0,0.000553158,0.008773157,0.012074567,0.019816074,0.555397418,0.037251469,0,0.023071915,0.017165989,0,0.003237717,0,0.05358796,1.07E-05,0,0.000524177,0.063999425,0.003803682,0.002215717,0.001924678,0.196592188,0,1
403,2913,34757,Kabale,249,UGANDA,0,0,0,37.9003951,804.8545628,245.4207177,332.1349506,1674.644775,19779.67185,0,1580.803478,568.479475,0,45.93967614,0,19411.43748,513.8681746,0,35.91471213,78390.28616,260.6144304,151.8128707,63.27882254,77930.99074,0,sweetpotato,whitepotato,millet,sorghum,maize,201828.0533,0,0,0,0.000187786,0.003987823,0.001215989,0.001645633,0.008297384,0.098002589,0,0.007832427,0.002816652,0,0.000227618,0,0.096178094,0.002546069,0,0.000177947,0.388401339,0.00129127,0.000752189,0.000313528,0.386125662,0,1
404,2914,34058,Kabarole,249,UGANDA,0,0,0,21.31054844,429.9171413,125.8829195,224.5580394,1961.234565,28.25512704,0,888.8505569,705.419805,0,788.0960422,0,227.6737593,359.4327255,0,20.19404262,3056.597458,146.5376838,85.36099617,64.51465869,2564.200777,0,sweetpotato,whitepotato,maize,onion,rice,11698.03685,0,0,0,0.00182172,0.036751221,0.010761029,0.019196216,0.167655017,0.002415373,0,0.075982882,0.060302409,0,0.06736994,0,0.019462561,0.030725901,0,0.001726276,0.261291488,0.01252669,0.007297036,0.005514999,0.219199239,0,1
405,2915,33614,Kaberamaido,249,UGANDA,0,0,0,13.39364,212.4208839,292.3618307,486.0625167,3510.923517,2792.471142,0,558.6409245,415.6453452,0,24.62408145,0,1437.880371,1494.060759,0,12.69191833,6495.707367,92.09866625,53.64922762,46.60228893,3224.842742,0,sweetpotato,maize,whitepotato,millet,soybean,21164.07722,0,0,0,0.000632848,0.01003686,0.01381406,0.022966393,0.165890697,0.131943912,0,0.026395714,0.019639191,0,0.001163485,0,0.067939668,0.070594184,0,0.000599692,0.30692136,0.00435165,0.002534919,0.002201952,0.152373416,0,1
406,2916,34293,Kalangala,249,UGANDA,0,0,0,0.023768021,0.37695685,0.074471496,0.82370168,11.60584831,0,0,0.991350353,0.356503695,0,0,0,0.973821044,1.022069454,0,0.022522762,1649.141235,0.163435996,0.095204592,0.036813833,14.37201786,0,sweetpotato,whitepotato,maize,soybean,onion,1680.079721,0,0,0,1.41E-05,0.000224368,4.43E-05,0.000490275,0.006907915,0,0,0.000590061,0.000212195,0,0,0,0.000579628,0.000608346,0,1.34E-05,0.981585108,9.73E-05,5.67E-05,2.19E-05,0.008554367,0,1
407,2917,33759,Kaliro,249,UGANDA,0,0,0,13.40723852,288.3207836,537.7077727,1136.092522,0,11295.1146,0,559.2081268,208.0336769,0,792.0844083,0,454.6264644,5931.583099,0,12.70480491,28475.48943,92.19217819,53.70369869,46.64960447,1944.704152,0,sweetpotato,millet,soybean,whitepotato,groundnut,51841.62256,0,0,0,0.000258619,0.005561569,0.010372125,0.021914679,0,0.217877336,0,0.010786856,0.00401287,0,0.015278928,0,0.008769526,0.114417389,0,0.00024507,0.549278514,0.001778343,0.001035919,0.000899848,0.037512409,0,1
408,2918,33998,Kampala,249,UGANDA,0,0,0,1.129481383,17.91338646,4.875355601,11.46056247,143.6462221,5.758828878,0,47.11001205,16.9280349,0,0,0,24.04831553,4517.402924,0,1.070305452,511.8192749,7.766651273,4.524222285,1.749432221,12.90329814,0,soybean,sweetpotato,maize,onion,sorghum,5330.106307,0,0,0,0.000211906,0.003360793,0.000914683,0.002150156,0.026949973,0.001080434,0,0.008838475,0.003175928,0,0,0,0.004511789,0.847525858,0,0.000200804,0.096024215,0.001457129,0.000848805,0.000328217,0.002420833,0,1
409,2919,33864,Kamuli,249,UGANDA,0,0,0,32.53533293,699.6677353,1025.545756,2756.954738,0,27409.84153,0,1357.029829,611.3672345,0,1922.150354,0,1103.241605,14394.16629,0,30.8307362,69101.44255,223.7226585,130.3227119,113.2045495,4719.211613,0,sweetpotato,millet,soybean,whitepotato,groundnut,125631.2352,0,0,0,0.000258975,0.005569218,0.008163143,0.021944819,0,0.218176964,0,0.010801691,0.004866363,0,0.01529994,0,0.008781587,0.114574741,0,0.000245407,0.550033934,0.001780788,0.001037343,0.000901086,0.037563999,0,1
410,2920,34271,Kamwenge,249,UGANDA,0,0,0,18.74521966,398.0743549,121.3830399,138.1128328,2818.017153,461.2960968,0,781.8522148,537.3523228,0,0,0,518.3181769,153.222183,0,17.76311733,1753.852346,128.8977264,75.08538091,56.74849126,1467.663203,0,maize,sweetpotato,whitepotato,onion,pigeonpea,9446.38386,0,0,0,0.00198438,0.042140396,0.012849683,0.014620709,0.298317027,0.048833088,0,0.082767356,0.056884447,0,0,0,0.054869481,0.016220194,0,0.001880415,0.185663887,0.013645193,0.007948585,0.00600743,0.155367729,0,1
411,2921,34558,Kanungu,249,UGANDA,0,0,0,9.74180587,206.877449,63.08221735,458.9001396,2498.371947,1613.55587,0,406.3250611,178.770633,0,4647.820303,0,1678.286066,149.0195097,0,9.231411792,12464.57263,66.98756528,39.02153312,29.49193362,4937.9301,0,sweetpotato,whitepotato,rice,maize,sorghum,29457.98618,0,0,0,0.000330702,0.007022797,0.00214143,0.015578123,0.084811363,0.054774819,0,0.013793375,0.006068664,0,0.157777938,0,0.056972193,0.005058713,0,0.000313376,0.423130507,0.002274004,0.00132465,0.001001152,0.167626194,0,1
412,2922,33607,Kapchorwa,249,UGANDA,0,0,0,12.60375687,271.042016,32.90908694,301.2394814,27613.69794,4555.764617,0,525.695385,195.5664458,0,143.769464,0,363.161593,169.7665025,0,11.94341928,11948.99835,86.66719604,50.48529387,43.85394371,5853.685867,0,maize,sweetpotato,whitepotato,millet,onion,52180.85036,0,0,0,0.00024154,0.005194281,0.000630674,0.005772989,0.52919218,0.087307213,0,0.010074489,0.003747859,0,0.002755215,0,0.006959672,0.003253425,0,0.000228885,0.22899202,0.0016609,0.000967506,0.000840422,0.11218073,0,1
413,2923,34280,Kasese,249,UGANDA,0,0,0,36.22379237,769.2501287,233.1229627,139.3529109,10479.55782,100.0966962,0,1510.873288,1199.076619,0,137.1267426,0,135.821723,666.5060942,0,34.32595033,697.7449483,249.0856068,145.0971111,109.6623869,6357.501497,0,maize,whitepotato,onion,pigeonpea,cotton,23000.42628,0,0,0,0.001574918,0.033445038,0.010135593,0.00605871,0.455624504,0.00435195,0,0.065688925,0.0521328,0,0.005961922,0,0.005905183,0.028977989,0,0.001492405,0.030336175,0.010829608,0.006308453,0.004767841,0.276407986,0,1
414,2924,33541,Katakwi,249,UGANDA,0,0,0,61.87416291,1168.664832,712.8157184,1888.15286,8110.724888,9871.903037,0,2580.73534,1898.167582,0,41.62828052,0,392.5833969,25.49474882,0,58.6324423,28477.41481,425.4652071,247.8415918,215.2870831,2747.728661,0,sweetpotato,millet,maize,whitepotato,onion,58925.11464,0,0,0,0.001050047,0.019833051,0.012096976,0.032043262,0.137644618,0.167533031,0,0.043796866,0.032213218,0,0.000706461,0,0.006662412,0.000432664,0,0.000995033,0.483281449,0.007220439,0.004206043,0.003653571,0.046630858,0,1
415,2925,33922,Kayunga,249,UGANDA,0,0,0,21.10178054,402.5366116,610.4844798,448.1893424,3176.791004,1344.592505,0,880.1429801,311.054873,0,618.3613561,0,903.9136851,119.8428998,0,19.99621321,28862.26632,145.1021391,84.52476038,73.42225811,932.1755698,0,sweetpotato,maize,millet,whitepotato,sorghum,38954.49878,0,0,0,0.000541703,0.010333508,0.015671732,0.011505458,0.081551325,0.034517002,0,0.022594129,0.007985082,0,0.015873939,0,0.023204346,0.003076484,0,0.000513322,0.740922544,0.003724914,0.002169833,0.001884821,0.023929857,0,1
416,2926,33854,Kibale,249,UGANDA,0,0,0,8.637193456,160.2021434,100.360599,665.3930736,2425.560472,792.9330921,0,360.2523041,284.4847219,0,1123.679341,0,544.2728152,125.2512026,0,8.184672557,8729.643784,59.39191854,34.5969252,26.14787629,1146.580585,0,sweetpotato,maize,whitepotato,rice,millet,16595.57272,0,0,0,0.000520452,0.009653306,0.006047432,0.040094613,0.146157081,0.047779797,0,0.021707736,0.017142206,0,0.067709585,0,0.032796266,0.007547266,0,0.000493184,0.526022448,0.003578781,0.002084708,0.001575593,0.069089546,0,1
417,2927,33890,Kiboga,249,UGANDA,0,0,0,26.5228743,432.2082199,232.0733266,71.82473207,476.7699308,220.1868935,0,1106.253682,659.7343905,0,217.1553257,0,94.26592159,134.7001514,0,25.13328428,1626.001902,182.3791996,106.2393593,68.35047315,88.61328316,0,sweetpotato,onion,pigeonpea,maize,cotton,5768.41295,0,0,0,0.00459795,0.074926713,0.040231746,0.012451385,0.082651838,0.038171139,0,0.191777824,0.114370174,0,0.037645593,0,0.016341743,0.023351336,0,0.004357054,0.281880288,0.031616876,0.018417433,0.011849095,0.015361813,0,1
418,2928,34447,Kiruhura,249,UGANDA,0,0,0,82.25826691,1746.840374,532.6562612,2306.66338,13439.14677,8777.99842,0,3430.944526,1233.816584,0,84.03048599,0,9840.391195,370.6067817,0,77.94858047,32933.3677,565.6323941,329.4916493,193.519072,4036.945966,0,sweetpotato,maize,sorghum,millet,whitepotato,79982.25841,0,0,0,0.001028456,0.021840348,0.00665968,0.028839688,0.168026598,0.109749319,0,0.04289632,0.015426128,0,0.001050614,0,0.123032175,0.004633612,0,0.000974573,0.411758412,0.007071973,0.004119559,0.002419525,0.050473018,0,1
419,2929,34616,Kisoro,249,UGANDA,0,0,0,5.37365336,114.1151493,34.79662389,3.581138849,3820.857658,11.78471851,0,224.1319523,80.60104954,0,604.9825692,0,3237.536805,174.7708372,0,5.09211605,1860.532486,46.18181467,21.52457008,53.90845248,28.55734634,9.61221981,maize,sorghum,sweetpotato,rice,onion,10337.94116,0,0,0,0.000519799,0.011038479,0.003365914,0.000346407,0.369595609,0.001139948,0,0.021680521,0.007796625,0,0.058520605,0,0.313170365,0.016905768,0,0.000492566,0.179971278,0.004467216,0.002082094,0.005214622,0.002762382,0.0009298,1
420,2930,33182,Kitgum,249,UGANDA,0,0,0,181.419278,3275.351898,4104.141788,6467.934462,24150.32591,20296.01175,0,7566.89268,5027.927445,0,58.99599166,0,18670.44983,0,0,171.9143351,61270.4381,1247.493111,726.6885116,631.2364614,60.25357387,0,sweetpotato,maize,millet,sorghum,onion,153907.4751,0,0,0,0.001178755,0.021281305,0.026666293,0.042024823,0.156914574,0.131871514,0,0.049165206,0.032668507,0,0.000383321,0,0.121309571,0,0,0.001116998,0.39809917,0.008105474,0.004721593,0.004101402,0.000391492,0,1
